payment_id,vendor,date,amount,currency,method,reference
PAY-CB51D0B2DB,Sapphire Finance,2025-06-02,137520.8,INR,UPI,REF-2663CF02
PAY-E88E0BCB49,Zeta Telecom,2025-05-13,166438.49,INR,CASH,REF-BAECFA8D
PAY-B34CFBFBEF,Polar Constructions,2025-05-21,149045.5,INR,CASH,REF-4A63E2AA
PAY-DF8DAD6F3E,Astra Labs,2025-09-08,12592.62,INR,RTGS,REF-D69E7513
PAY-4A9ED4DCE1,Raven Tools,2025-05-12,193695.53,INR,CARD,REF-8EDC316C
PAY-31400B17FB,Neptune Shipping,2025-05-24,115794.74,INR,RTGS,REF-BF6F77DF
PAY-AC5443FC0C,Vertex Retail,2025-10-07,96696.78,INR,CASH,REF-8F54B295
PAY-3F8D6B5E08,Neptune Shipping,2025-09-19,73828.43,INR,NEFT,REF-1770EB2A
PAY-625A3D7922,Velvet Cosmetics,2025-06-24,161540.66,INR,CASH,REF-F7E44340
PAY-00A0192CC5,Echo Electronics,2025-10-07,165977.43,INR,IMPS,REF-775BC760
PAY-759C37E6A6,BlueBank Services,2025-06-16,55017.44,INR,IMPS,REF-4FEE8E54
PAY-CAF8CF5B48,Amber Healthcare,2025-07-28,1958.13,INR,UPI,REF-6A2A4663
PAY-BC54C879B3,Pearl Analytics,2025-09-06,43419.01,INR,CASH,REF-0111E4D9
PAY-3C3681C32B,Olive Agro,2025-07-23,31903.15,INR,IMPS,REF-6FD8DF46
PAY-8F991381F3,Raven Tools,2025-07-15,155478.71,INR,IMPS,REF-CD78FB26
PAY-BE8D4874D9,Zephyr Foods,2025-05-20,54784.52,INR,IMPS,REF-9C3DB8F3
PAY-E42EAFBEA3,Falcon Couriers,2025-10-02,88687.82,INR,UPI,REF-6BB243C2
PAY-D266547BCE,Apollo Health,2025-09-05,23203.17,INR,NEFT,REF-10CA17F9
PAY-DFB2649BA4,Delta Engineering,2025-07-11,135804.47,INR,UPI,REF-CC54F723
PAY-92DAE34B5C,Mango Mobility,2025-10-13,62029.67,INR,CASH,REF-8E93CE38
PAY-0C5DD97A21,Crimson Textiles,2025-09-30,11429.0,INR,CARD,REF-96C15E10
PAY-26B0858EB5,Marble Interiors,2025-06-19,153586.23,INR,UPI,REF-67383E14
PAY-2DF716E060,Evergreen Supplies,2025-07-17,25073.41,INR,CASH,REF-0D05583E
PAY-C543102CD5,Pearl Analytics,2025-08-11,37916.1,INR,CASH,REF-83D8D946
PAY-0D7D4061A1,Crescent Books,2025-10-19,46407.09,INR,UPI,REF-640A853A
PAY-F92366F0E5,Polar Constructions,2025-05-02,92220.97,INR,RTGS,REF-5B24560E
PAY-0D94F3E344,Iris Pharma,2025-10-05,83829.94,INR,CASH,REF-D4C31F9C
PAY-5638B991D7,Crimson Textiles,2025-05-02,193256.84,INR,RTGS,REF-CEFD803D
PAY-09B7895B3E,Nimbus Soft,2025-08-11,168974.63,INR,UPI,REF-DD565B93
PAY-CC55711979,Polar Constructions,2025-09-18,80389.74,INR,UPI,REF-08E0ADC1
PAY-05AF3731F6,Crimson Textiles,2025-07-07,149288.06,INR,CARD,REF-D9523F76
PAY-8DBE59622D,Amber Healthcare,2025-06-01,15737.69,INR,CARD,REF-5102B003
PAY-A5D0240F33,Mango Mobility,2025-09-05,39183.79,INR,UPI,REF-4BD20A59
PAY-809C69BC50,Neptune Shipping,2025-10-06,163099.88,INR,IMPS,REF-FBADE486
PAY-0ABAF4503A,Orion Foods,2025-06-04,46036.72,INR,UPI,REF-AE7952F2
PAY-053FDD43B1,Echo Electronics,2025-06-03,152162.95,INR,UPI,REF-700A3E36
PAY-660DB42095,Trident Media,2025-09-28,87568.88,INR,IMPS,REF-0D708C5A
PAY-F9ACF7A894,Zephyr Foods,2025-09-14,128776.87,INR,IMPS,REF-F9DDE1AE
PAY-2133FCB433,Titan Beverages,2025-07-20,30616.0,INR,CASH,REF-A1C0D760
PAY-9D62376B52,Granite Mining,2025-08-11,126461.33,INR,UPI,REF-031AF6DA
PAY-C6A2B9947F,Vortex Metals,2025-05-04,70712.47,INR,UPI,REF-95E0C4EA
PAY-47A6702460,Marble Interiors,2025-08-25,90656.82,INR,UPI,REF-30762C9A
PAY-6AF4E856C9,Sapphire Finance,2025-07-10,15807.83,INR,IMPS,REF-4FA2B584
PAY-3DFA3D1F33,Stellar Insurance,2025-09-20,101660.03,INR,RTGS,REF-6C739477
PAY-C909538FA9,Vortex Metals,2025-09-11,206716.18,INR,UPI,REF-2BA3A5E9
PAY-12F1FF6814,Lotus Telecom,2025-09-24,130541.57,INR,NEFT,REF-D7F1CCC1
PAY-F5EFD2E6CF,Echo Electronics,2025-08-24,100522.78,INR,IMPS,REF-6C624679
PAY-D2E7CB0576,Lotus Telecom,2025-05-22,162287.88,INR,IMPS,REF-D2442524
PAY-31DC5A1507,Iris Pharma,2025-05-20,101157.53,INR,NEFT,REF-44C0E8AF
PAY-E5D039D47E,Quick Logistics,2025-07-01,141670.53,INR,CASH,REF-3E00BFA6
PAY-AA7257DA1B,Mango Mobility,2025-09-06,122156.18,INR,CARD,REF-CFA104FE
PAY-F4CADFBFCD,Sapphire Finance,2025-07-02,69437.07,INR,NEFT,REF-AACB8322
PAY-061167CA92,Zephyr Foods,2025-09-30,10946.92,INR,CARD,REF-A85E562F
PAY-DAFF6F6BC5,Zeta Telecom,2025-07-20,19353.94,INR,UPI,REF-D0783760
PAY-E28F221D79,Evergreen Supplies,2025-06-25,144884.86,INR,UPI,REF-732D84BD
PAY-070DDAFDE1,Amber Healthcare,2025-05-19,109028.19,INR,IMPS,REF-AECA5B56
PAY-56549DF984,Neptune Shipping,2025-07-15,193555.45,INR,RTGS,REF-82A15F30
PAY-DE54E10A95,Astra Labs,2025-09-28,141912.39,INR,CASH,REF-93678806
PAY-BFD631352B,Marble Interiors,2025-09-16,65403.55,INR,RTGS,REF-641AF625
PAY-D53E70D253,Astra Labs,2025-10-09,140714.76,INR,CASH,REF-6334B038
PAY-53010FC621,BlueBank Services,2025-07-31,62118.78,INR,CARD,REF-6946213E
PAY-8D8CEE6D9C,Amber Healthcare,2025-08-26,38805.04,INR,CASH,REF-6DCC5774
PAY-8AF825C710,Vertex Retail,2025-05-11,66739.93,INR,RTGS,REF-A6F7283A
PAY-9F7239C7F6,Pine IT Services,2025-09-13,167106.41,INR,RTGS,REF-1CC0BF91
PAY-44F60E592C,Prism Plastics,2025-07-19,175340.36,INR,RTGS,REF-088B9F2D
PAY-CA488375D1,Echo Electronics,2025-07-31,31273.43,INR,NEFT,REF-6A340786
PAY-B66A2EA4FA,Coral Resorts,2025-09-25,161904.22,INR,CASH,REF-49BD8A36
PAY-915464A927,Raven Tools,2025-08-21,9574.15,INR,UPI,REF-15783EC1
PAY-0B411D35E9,Zephyr Foods,2025-06-25,219091.6,INR,NEFT,REF-F7379825
PAY-8939040FB4,Summit Paper,2025-08-16,47183.59,INR,UPI,REF-729A2754
PAY-73B622180A,Marble Interiors,2025-08-27,180842.88,INR,NEFT,REF-B7934DA4
PAY-4EAD807128,Sapphire Finance,2025-10-11,189452.47,INR,RTGS,REF-7E240B41
PAY-991834B5B4,Olive Agro,2025-07-02,166457.61,INR,NEFT,REF-C562862D
PAY-7B07C3492B,Metro Logistics,2025-06-14,160351.22,INR,RTGS,REF-D699D025
PAY-D3B7464D5A,Helios Motors,2025-05-05,128415.22,INR,NEFT,REF-B34A222A
PAY-45F316DB87,Lumen Power,2025-05-24,142424.49,INR,UPI,REF-AA62FDAC
PAY-EEE850A63E,Evergreen Supplies,2025-05-19,152741.81,INR,CASH,REF-4CF70C22
PAY-F5500FA498,Lotus Telecom,2025-09-09,33649.27,INR,RTGS,REF-5EA86FE0
PAY-2B42E957BB,Nimbus Soft,2025-06-24,163432.3,INR,CASH,REF-567B7C6B
PAY-9188807EFF,BlueBank Services,2025-08-05,11124.75,INR,NEFT,REF-65E95E71
PAY-42B98D4045,Quasar Digital,2025-07-29,198907.81,INR,RTGS,REF-0081C17C
PAY-92AD242FAD,Cobalt Energy,2025-05-01,64077.63,INR,CASH,REF-B0D6051B
PAY-079D33EAAD,Iris Pharma,2025-10-14,67390.43,INR,RTGS,REF-A94938E2
PAY-2A0F23B3B6,Astra Labs,2025-05-09,57732.44,INR,NEFT,REF-4090D896
PAY-3613B0B358,Coral Resorts,2025-05-26,151888.81,INR,CARD,REF-AF04911D
PAY-CED3440425,Lotus Telecom,2025-09-30,1547.61,INR,IMPS,REF-31B3743A
PAY-16D2EDEC18,BlueBank Services,2025-07-04,43523.12,INR,UPI,REF-8D7C1A98
PAY-3BC749D2BC,Glide Technologies,2025-07-11,47909.23,INR,CASH,REF-CF37EF51
PAY-A6213D4325,Alpha Insure,2025-06-22,84255.2,INR,IMPS,REF-AA6B9EAD
PAY-44D703883E,Zeta Telecom,2025-05-27,167419.2,INR,CASH,REF-00D6AF72
PAY-B3B2E6FD0A,Echo Electronics,2025-09-10,3469.18,INR,CARD,REF-99E08085
PAY-DCD8959792,Iris Pharma,2025-06-02,58608.76,INR,CARD,REF-381FCAC9
PAY-C09F335953,Stellar Insurance,2025-07-18,48492.57,INR,UPI,REF-82853E5C
PAY-29B0EB0621,Trident Media,2025-10-13,133808.87,INR,CASH,REF-4DEABBA6
PAY-AA1C551AB8,Zeta Telecom,2025-09-12,109044.35,INR,IMPS,REF-031630EC
PAY-DFF381DF36,Topaz Security,2025-08-20,8163.37,INR,RTGS,REF-A03C5BDB
PAY-AAD7FCC480,Sapphire Finance,2025-06-30,149589.66,INR,UPI,REF-BB6F9583
PAY-CA13521466,Glide Technologies,2025-09-15,147169.8,INR,NEFT,REF-C555817B
PAY-2A00F3FE7C,Astra Labs,2025-05-07,70783.66,INR,NEFT,REF-489CD55A
PAY-0088384A6D,Indigo Chem,2025-06-08,166161.54,INR,CARD,REF-5BD8F732
PAY-9441C2ED0A,Coral Resorts,2025-08-20,126531.3,INR,CARD,REF-00F286E2
PAY-9B361F0589,Zeta Telecom,2025-08-17,7597.33,INR,NEFT,REF-3C0E11ED
PAY-C07ADCC808,Quick Logistics,2025-06-10,177215.18,INR,IMPS,REF-28B5D3BA
PAY-9FD28CAD80,Marble Interiors,2025-09-02,79945.7,INR,CASH,REF-B52B460C
PAY-E165BD9F0D,Helios Motors,2025-05-06,138218.18,INR,CARD,REF-EDD2F96F
PAY-24CB744223,Evergreen Supplies,2025-07-29,172496.64,INR,IMPS,REF-FF9B08B7
PAY-AD9C6350F2,Indigo Chem,2025-07-19,55006.71,INR,CASH,REF-2710B9C5
PAY-91753127BB,Polar Constructions,2025-08-09,145876.96,INR,CASH,REF-3146B2E0
PAY-CD856D83AE,Amber Healthcare,2025-06-13,110223.68,INR,RTGS,REF-5DD451D3
PAY-D005624E47,Sapphire Finance,2025-09-03,53710.78,INR,RTGS,REF-39FFCD8F
PAY-99E76A05FA,Raven Tools,2025-08-07,14516.47,INR,IMPS,REF-ECCB013F
PAY-37B629CF38,Echo Electronics,2025-08-08,33745.63,INR,CASH,REF-4EA7D705
PAY-6A76B2886C,Neptune Shipping,2025-08-21,8949.85,INR,NEFT,REF-083AE57B
PAY-61F8FCE0D3,Stellar Insurance,2025-08-12,51190.54,INR,IMPS,REF-D056B566
PAY-B723C00839,Zeta Telecom,2025-10-17,127683.75,INR,CASH,REF-FB7EE25D
PAY-ABAC542A21,Pine IT Services,2025-10-20,32417.35,INR,CASH,REF-C651870B
PAY-66FFFCD9ED,Quick Logistics,2025-05-23,13913.06,INR,IMPS,REF-7CC67206
PAY-05DABDA4DB,Sapphire Finance,2025-07-31,189918.69,INR,RTGS,REF-689AB80E
PAY-FD9C09A585,Echo Electronics,2025-05-30,135972.88,INR,CARD,REF-93684A1F
PAY-414CBFA2D1,Mango Mobility,2025-07-26,79907.79,INR,CASH,REF-861F64D8
PAY-C81F602C89,Quasar Digital,2025-05-24,5669.71,INR,IMPS,REF-BBC43BDB
PAY-3DB496E3E0,Falcon Couriers,2025-09-08,84472.52,INR,RTGS,REF-CCCE95E7
PAY-62CCF82D0C,Helios Motors,2025-06-27,122631.42,INR,CASH,REF-7F8CA25B
PAY-7882C915F6,Stellar Insurance,2025-07-01,138949.14,INR,UPI,REF-FAD4D283
PAY-2FDCF29070,Zenith Apparel,2025-06-01,27577.82,INR,RTGS,REF-95508C4B
PAY-96BD991DDA,Lotus Telecom,2025-06-05,179786.47,INR,NEFT,REF-38745EFD
PAY-E262CE14B3,Nimbus Soft,2025-10-15,193528.47,INR,IMPS,REF-50F4AC9E
PAY-659BBF4C03,Prism Plastics,2025-07-20,153652.14,INR,CASH,REF-D0F1E0DC
PAY-B76D1396C2,Marble Interiors,2025-05-31,142505.92,INR,NEFT,REF-16777C3E
PAY-4889FA5A89,Sapphire Finance,2025-08-28,41432.99,INR,RTGS,REF-DA7520BC
PAY-E56CA72186,Astra Labs,2025-06-28,158179.43,INR,NEFT,REF-0F4F513F
PAY-D6CC460E24,Sapphire Finance,2025-09-11,114669.34,INR,CASH,REF-CFAD4103
PAY-D7E87B09DD,Lumen Power,2025-05-31,122583.7,INR,CASH,REF-DB0107A3
PAY-AAD2B2B7CA,Zeta Telecom,2025-07-12,79932.92,INR,RTGS,REF-70537725
PAY-4CBF252FBE,Mango Mobility,2025-08-13,153948.33,INR,UPI,REF-4B85E507
PAY-5D930EB3BC,Astra Labs,2025-07-09,123302.53,INR,UPI,REF-ACC04DC7
PAY-8B44E81BA5,Olive Agro,2025-10-22,103713.32,INR,IMPS,REF-A742D9D5
PAY-544DC55A0F,Glide Technologies,2025-05-27,86807.35,INR,NEFT,REF-65B7DFF9
PAY-A8B8E7252E,Delta Engineering,2025-09-09,31026.59,INR,UPI,REF-D7C5FAC1
PAY-3632C50CE8,Metro Logistics,2025-07-19,186980.2,INR,CASH,REF-24F5276B
PAY-378B1DBA11,Neptune Shipping,2025-09-04,179037.72,INR,UPI,REF-A108C2D8
PAY-ACDCE49C7B,Helios Motors,2025-06-18,127193.89,INR,NEFT,REF-25AFF66B
PAY-0307324F12,Astra Labs,2025-10-02,60913.51,INR,CARD,REF-18775DA6
PAY-36BBB9B08C,Metro Logistics,2025-10-11,125083.6,INR,CARD,REF-4F71EC24
PAY-962BF3144A,Velvet Cosmetics,2025-05-11,165134.64,INR,IMPS,REF-C4DD0FC0
PAY-D359BE8A5F,Nimbus Soft,2025-05-12,189735.1,INR,NEFT,REF-890E84D7
PAY-752A609458,Indigo Chem,2025-06-11,142161.95,INR,RTGS,REF-27741B06
PAY-CDE34C1F3A,Indigo Chem,2025-07-06,96847.49,INR,CARD,REF-28A34AC2
PAY-2848767154,Marble Interiors,2025-08-20,13233.5,INR,CASH,REF-1BD90B9C
PAY-66B7B6BC6A,Metro Logistics,2025-08-11,83416.54,INR,UPI,REF-BED4D523
PAY-64C8C048E3,Apollo Health,2025-07-18,121528.72,INR,CARD,REF-B02275CC
PAY-09F9F8A3C1,Iris Pharma,2025-07-20,146972.85,INR,RTGS,REF-E2D71BEE
PAY-5F2CCF1854,Silverline Hotels,2025-06-26,93561.28,INR,CARD,REF-E4FB11AA
PAY-E2D40A82BC,Lotus Telecom,2025-06-28,28605.09,INR,RTGS,REF-15751A63
PAY-23957B48E7,Evergreen Supplies,2025-08-03,172900.69,INR,RTGS,REF-DB86F039
PAY-539EFA5B54,Quasar Digital,2025-05-31,162788.83,INR,RTGS,REF-186792BF
PAY-8F93F6F62F,Zenith Apparel,2025-06-05,99903.98,INR,IMPS,REF-F451CE01
PAY-24B1518BE7,Falcon Couriers,2025-07-15,99725.37,INR,IMPS,REF-CAACC0D8
PAY-6F1A28582A,Crimson Textiles,2025-09-05,91717.51,INR,RTGS,REF-63A858B0
PAY-811139D127,Apollo Health,2025-09-15,70902.57,INR,RTGS,REF-C19B6A65
PAY-9DD6833DC0,Evergreen Supplies,2025-09-11,2131.39,INR,CARD,REF-C1814CCE
PAY-DD3D0D8F74,Polar Constructions,2025-06-02,176549.92,INR,CARD,REF-CB646388
PAY-EC7BD032F4,Summit Paper,2025-08-03,73504.5,INR,CASH,REF-2A4E451A
PAY-698652B564,Summit Paper,2025-09-17,56304.28,INR,CASH,REF-BA32411D
PAY-0B4FBB97C2,Astra Labs,2025-05-14,79083.79,INR,CARD,REF-313FDA3B
PAY-04E4330D0B,Lumen Power,2025-08-02,151115.55,INR,RTGS,REF-44D19909
PAY-E06BE394AE,Echo Electronics,2025-08-30,80576.72,INR,NEFT,REF-F0BE95F6
PAY-751A6F4D19,Granite Mining,2025-09-10,91669.22,INR,CARD,REF-EAFAE825
PAY-7502A22CC1,Silverline Hotels,2025-09-24,64046.74,INR,IMPS,REF-0AAA1C1A
PAY-6EBC7FFEF4,Stellar Insurance,2025-07-04,118948.07,INR,IMPS,REF-CE8FA9D2
PAY-5A8D8086AF,Iris Pharma,2025-09-11,60308.22,INR,UPI,REF-1686C362
PAY-405171CE37,Sapphire Finance,2025-07-24,128816.57,INR,RTGS,REF-E56B5584
PAY-CABAC51449,Vortex Metals,2025-07-10,159452.59,INR,CARD,REF-F9FDA262
PAY-174026E02B,Echo Electronics,2025-08-30,53473.32,INR,UPI,REF-E464712D
PAY-6826C19722,Raven Tools,2025-05-13,116912.89,INR,NEFT,REF-C860206F
PAY-11D8F9ADD4,Mango Mobility,2025-10-03,144375.98,INR,CARD,REF-908BBCE7
PAY-19E420A835,Vertex Retail,2025-10-14,48818.21,INR,UPI,REF-1A120845
PAY-6D4517A202,Zenith Apparel,2025-05-05,88487.19,INR,RTGS,REF-A203C9C5
PAY-FA372F032B,Vertex Retail,2025-08-06,138254.8,INR,CARD,REF-CDEEE629
PAY-5CCB430934,Pine IT Services,2025-09-29,184143.93,INR,UPI,REF-D2E52EFB
PAY-536E39446F,Iris Pharma,2025-05-25,101475.28,INR,IMPS,REF-2F94F33A
PAY-A1F48014AA,Prism Plastics,2025-08-24,105332.69,INR,RTGS,REF-D995393C
PAY-AF33E98E3D,Trident Media,2025-08-14,182468.77,INR,UPI,REF-0FBBB4F3
PAY-60E7E19817,Crescent Books,2025-07-18,115971.41,INR,IMPS,REF-DEFABF37
PAY-1DFB62D8B9,Stellar Insurance,2025-08-31,38856.7,INR,IMPS,REF-31B65B6C
PAY-E405C5D2DD,Nova Travels,2025-09-08,60050.58,INR,CARD,REF-A54FF62A
PAY-2F4CDC6E4D,Glide Technologies,2025-07-05,141127.74,INR,CARD,REF-5A341223
PAY-5B803F2375,Silverline Hotels,2025-08-21,70086.23,INR,RTGS,REF-1D033965
PAY-01D8DF40CA,Evergreen Supplies,2025-05-21,114908.62,INR,CASH,REF-44937548
PAY-F9298F0491,Crimson Textiles,2025-07-21,190944.47,INR,IMPS,REF-1FE49E76
PAY-5CDFCA897A,Evergreen Supplies,2025-05-05,57882.25,INR,IMPS,REF-A28AE1B5
PAY-E397F652D5,Neptune Shipping,2025-08-10,131366.42,INR,CASH,REF-34E78140
PAY-F75106176F,Apollo Health,2025-06-16,165676.36,INR,CASH,REF-4340E722
PAY-938B8FDCEC,Lumen Power,2025-10-19,54688.48,INR,UPI,REF-B98E9622
PAY-80DFD7DA9F,Stellar Insurance,2025-09-24,48236.77,INR,IMPS,REF-BFF3C49C
PAY-A3116C4911,Prism Plastics,2025-09-11,45521.49,INR,IMPS,REF-3BD0016E
PAY-87D2AD05D3,Alpha Insure,2025-05-17,82953.62,INR,NEFT,REF-0AC931FA
PAY-EEE5F2BF97,Orion Foods,2025-10-19,144548.07,INR,CARD,REF-9F5A7321
PAY-7356868726,Lumen Power,2025-06-06,81678.04,INR,CARD,REF-EB2FE389
PAY-435E62BBE5,Granite Mining,2025-10-11,39003.81,INR,UPI,REF-6A81D003
PAY-EE88AE0B57,Silverline Hotels,2025-07-07,129356.63,INR,IMPS,REF-E98A2CB6
PAY-A4EC7C049B,Indigo Chem,2025-09-17,46827.93,INR,UPI,REF-F8E59C6F
PAY-4D28E7681D,Trident Media,2025-08-07,189498.62,INR,UPI,REF-D3DD9835
PAY-7980B740D2,Quick Logistics,2025-08-10,157698.15,INR,NEFT,REF-E1735DF8
PAY-62B332ECE8,Pearl Analytics,2025-07-06,181303.35,INR,RTGS,REF-3A0C2EA1
PAY-AC3DC9436B,Marble Interiors,2025-09-20,120755.2,INR,CARD,REF-6712D16C
PAY-54B50D2374,Evergreen Supplies,2025-08-22,197825.34,INR,IMPS,REF-30C04700
PAY-55AA431CAC,Astra Labs,2025-08-30,87556.09,INR,RTGS,REF-ACE72D2D
PAY-412FCCD0A1,Delta Engineering,2025-07-21,32917.61,INR,UPI,REF-D5DD4768
PAY-3A98A500B6,Indigo Chem,2025-06-27,123022.58,INR,CASH,REF-9E7FF270
PAY-6EC40B5EDE,Pearl Analytics,2025-07-25,161171.23,INR,IMPS,REF-A879A28A
PAY-3EC0BA2780,Trident Media,2025-10-01,171301.23,INR,UPI,REF-215A41FE
PAY-117CB7F86B,Polar Constructions,2025-08-30,65921.37,INR,CARD,REF-6E5C4FBB
PAY-91920BE380,Prism Plastics,2025-05-24,37363.85,INR,IMPS,REF-22D48E62
PAY-2D1A655641,Helios Motors,2025-08-03,47486.49,INR,CASH,REF-D8211882
PAY-72835D9ED1,Amber Healthcare,2025-07-13,119594.06,INR,UPI,REF-55C79ACD
PAY-60763C8299,Helios Motors,2025-10-05,72230.64,INR,NEFT,REF-0B3E379A
PAY-76147A10C4,Coral Resorts,2025-05-26,113688.5,INR,CASH,REF-39626D9C
PAY-00D6AA5C6A,Sapphire Finance,2025-09-30,44559.42,INR,NEFT,REF-1DB54EF9
PAY-E668FD4D5D,Granite Mining,2025-06-01,91268.25,INR,CARD,REF-AB6DB499
PAY-56C246EDDB,Aurora Systems,2025-10-19,110072.28,INR,CASH,REF-6F0E9E1E
PAY-6FB1A5A6F7,Summit Paper,2025-09-09,160498.0,INR,UPI,REF-8DECDE7D
PAY-323AB77689,Summit Paper,2025-07-03,136228.21,INR,CARD,REF-B255C030
PAY-B2D8E284A0,Mango Mobility,2025-08-23,105870.54,INR,IMPS,REF-F30678E4
PAY-93F29BB166,Zeta Telecom,2025-09-10,22885.65,INR,NEFT,REF-4DA59DD0
PAY-5517C74551,Velvet Cosmetics,2025-09-12,30395.55,INR,RTGS,REF-05962BFC
PAY-248FB46C96,Mango Mobility,2025-08-16,26738.06,INR,IMPS,REF-0FA93880
PAY-3179DE6A65,Iris Pharma,2025-09-18,98021.18,INR,CARD,REF-9DAF9550
PAY-79054D6FB8,Alpha Insure,2025-08-13,26822.9,INR,IMPS,REF-B7EA04A6
PAY-BFF57DE44F,Olive Agro,2025-09-15,10600.2,INR,NEFT,REF-2BEA1B4C
PAY-6C00D33563,Zephyr Foods,2025-07-13,144794.38,INR,UPI,REF-36C04030
PAY-593F1CC80F,Helios Motors,2025-04-24,150576.27,INR,CARD,REF-7C51E0E9
PAY-1793954FC4,Quick Logistics,2025-08-10,69233.51,INR,CARD,REF-AA7D5534
PAY-E707D5B495,Crescent Books,2025-05-14,186949.27,INR,RTGS,REF-442098D8
PAY-C1B9D42966,Glide Technologies,2025-05-29,153282.62,INR,NEFT,REF-17E7169A
PAY-41C25AA7F5,Topaz Security,2025-05-10,136704.71,INR,UPI,REF-0AADB0AE
PAY-74410F3A06,Indigo Chem,2025-07-25,24167.32,INR,UPI,REF-1C622713
PAY-5A0AB718A3,Mango Mobility,2025-06-01,145707.7,INR,UPI,REF-39EEBAE4
PAY-C42FFCF97A,ACME Corp,2025-04-27,195708.89,INR,NEFT,REF-0FCEC86D
PAY-D5559BAC88,Zephyr Foods,2025-09-13,85113.54,INR,CARD,REF-2F0448CF
PAY-F2C622C6C5,Cobalt Energy,2025-06-24,92394.74,INR,UPI,REF-D7F63616
PAY-C3A6248624,Nova Travels,2025-06-09,206010.45,INR,IMPS,REF-0DBD41BC
PAY-6E9DFFF666,Quasar Digital,2025-06-10,13924.54,INR,IMPS,REF-97F397F8
PAY-E8C5B5D98B,Lotus Telecom,2025-09-26,134568.72,INR,UPI,REF-CDD1ABFD
PAY-19C661B765,Quasar Digital,2025-05-06,80751.94,INR,IMPS,REF-00F7F8A7
PAY-3764E244FD,Crescent Books,2025-06-13,150999.95,INR,UPI,REF-54FDCA34
PAY-92E1A00F17,Astra Labs,2025-09-01,198699.95,INR,CASH,REF-269A92A8
PAY-AE0080EE9B,Raven Tools,2025-09-21,64121.29,INR,CASH,REF-FD250264
PAY-6026E30262,Quasar Digital,2025-07-17,175313.54,INR,CASH,REF-8D96489C
PAY-006FA96017,Aurora Systems,2025-07-12,55393.21,INR,NEFT,REF-5CDA452E
PAY-3E077D34A9,Titan Beverages,2025-10-21,85726.52,INR,CASH,REF-1081D3F4
PAY-2B19F5B04D,Alpha Insure,2025-07-27,188346.49,INR,IMPS,REF-3D909B76
PAY-641B08EC74,Mango Mobility,2025-07-13,139413.53,INR,RTGS,REF-D538D80B
PAY-F5B713E4EE,Vertex Retail,2025-07-04,67733.24,INR,CASH,REF-930C71E0
PAY-6D732D4FA8,Quasar Digital,2025-06-25,60496.92,INR,RTGS,REF-0A5F4AE9
PAY-5F3E23B994,Olive Agro,2025-05-07,112696.0,INR,NEFT,REF-B7CD929E
PAY-7E9C2D2D5F,Lumen Power,2025-09-04,27251.5,INR,NEFT,REF-7CB0C001
PAY-E683C837D9,Helios Motors,2025-06-15,66387.47,INR,NEFT,REF-45F4D38B
PAY-BB8DC9F9BA,Lotus Telecom,2025-07-30,18946.57,INR,UPI,REF-BC848345
PAY-C7185B0943,Zeta Telecom,2025-06-14,161027.8,INR,CARD,REF-6ACE6A00
PAY-9E2E5E12F6,Marble Interiors,2025-04-27,42755.65,INR,IMPS,REF-9EFC99CF
PAY-CB225BA94C,Pearl Analytics,2025-05-24,149502.41,INR,CASH,REF-A87A4B0C
PAY-BEE50D85D6,Quasar Digital,2025-10-26,108709.37,INR,IMPS,REF-DA7B46CA
PAY-18F5EA9694,Crimson Textiles,2025-06-21,110639.82,INR,CARD,REF-1419E5F2
PAY-8646F0C00B,Topaz Security,2025-08-16,95292.19,INR,IMPS,REF-1A829A31
PAY-7E687E209C,Marble Interiors,2025-07-03,72249.1,INR,NEFT,REF-89C243F8
PAY-1FCB417C23,Olive Agro,2025-05-14,160661.92,INR,IMPS,REF-E2CFF924
PAY-B697FD9C86,Summit Paper,2025-07-12,182908.93,INR,UPI,REF-21FBD080
PAY-E6E4DD47C3,Silverline Hotels,2025-08-09,9620.23,INR,NEFT,REF-784D4C08
PAY-AAE66974EE,Pearl Analytics,2025-05-27,3735.87,INR,CASH,REF-ADA07760
PAY-A9C85D0A9C,Topaz Security,2025-09-16,188408.18,INR,NEFT,REF-E099E05B
PAY-FF0E476364,Lumen Power,2025-10-09,188721.18,INR,IMPS,REF-6809A7DE
PAY-E61DF96956,Helios Motors,2025-08-31,199695.65,INR,UPI,REF-92EFA141
PAY-182E15EE9A,Olive Agro,2025-06-12,146688.06,INR,NEFT,REF-9680567A
PAY-3EB88980C7,Metro Logistics,2025-06-03,144202.55,INR,UPI,REF-467FBB5F
PAY-BCEFA7803F,Trident Media,2025-09-05,198069.55,INR,IMPS,REF-E32E3190
PAY-99E7602E9B,Prism Plastics,2025-05-09,152985.6,INR,UPI,REF-8CC167A7
PAY-C2F075055D,Astra Labs,2025-09-29,42960.45,INR,IMPS,REF-8D7A9F8B
PAY-B92FE339D6,ACME Corp,2025-06-25,101393.72,INR,IMPS,REF-9B700D60
PAY-2CB7DC836F,Alpha Insure,2025-10-02,127726.85,INR,UPI,REF-749B80F1
PAY-6C647AFA04,Prism Plastics,2025-09-02,3638.49,INR,CARD,REF-79EC1800
PAY-19828EE0F0,ACME Corp,2025-05-05,122017.6,INR,NEFT,REF-C099C741
PAY-805A93F05A,Crescent Books,2025-07-12,3919.95,INR,IMPS,REF-0660030F
