invoice_id,vendor,date,amount,currency,description
INV-0000375,Marble Interiors,2025-08-17,90656.82,INR,Monthly service fee
INV-0000376,Sapphire Finance,2025-07-03,15807.83,INR,Hardware purchase
INV-0000377,Stellar Insurance,2025-09-20,101660.03,INR,Office supplies
INV-0000378,Vortex Metals,2025-09-09,190869.18,INR,Monthly service fee
INV-0000379,Lotus Telecom,2025-09-14,130541.57,INR,Software subscription
INV-0000380,Echo Electronics,2025-08-20,100522.78,INR,Monthly service fee
INV-0000381,Lotus Telecom,2025-05-17,162287.88,INR,Software subscription
INV-0000382,Iris Pharma,2025-05-12,101157.53,INR,Consulting retainer
INV-0000383,Quick Logistics,2025-06-23,141670.53,INR,Office supplies
INV-0000384,Mango Mobility,2025-09-01,122156.18,INR,Software subscription
INV-0000385,Sapphire Finance,2025-07-02,77789.6,INR,Software subscription
INV-0000386,Zephyr Foods,2025-09-21,10946.92,INR,Software subscription
INV-0000387,Zeta Telecom,2025-07-14,19353.94,INR,Telecom usage
INV-0000388,Evergreen Supplies,2025-06-24,144884.86,INR,Consulting retainer
INV-0000389,Amber Healthcare,2025-05-11,116756.53,INR,Consulting retainer
INV-0000390,Neptune Shipping,2025-07-09,193555.45,INR,Telecom usage
INV-0000391,Astra Labs,2025-09-20,141912.39,INR,Hardware purchase
INV-0000392,Marble Interiors,2025-09-11,75647.52,INR,Software subscription
INV-0000393,Astra Labs,2025-10-09,140714.76,INR,Hardware purchase
INV-0000394,Indigo Chem,2025-10-09,84969.57,INR,Software subscription
INV-0000395,BlueBank Services,2025-07-22,62118.78,INR,Logistics charge
INV-0000396,Amber Healthcare,2025-08-23,38805.04,INR,Consulting retainer
INV-0000397,Vertex Retail,2025-05-10,59510.52,INR,Hardware purchase
INV-0000398,Pine IT Services,2025-09-06,167106.41,INR,Monthly service fee
INV-0000399,Prism Plastics,2025-07-16,175340.36,INR,Consulting retainer
INV-0000400,Echo Electronics,2025-07-26,31273.43,INR,Consulting retainer
INV-0000401,Coral Resorts,2025-09-27,161904.22,INR,Consulting retainer
INV-0000402,Raven Tools,2025-08-11,9216.64,INR,Software subscription
INV-0000403,Zephyr Foods,2025-06-20,193932.93,INR,Insurance premium
INV-0000404,Summit Paper,2025-08-13,47183.59,INR,Logistics charge
INV-0000405,Marble Interiors,2025-08-19,180842.88,INR,Logistics charge
INV-0000406,Sapphire Finance,2025-10-11,189452.47,INR,Office supplies
INV-0000407,Olive Agro,2025-07-02,155735.75,INR,Telecom usage
INV-0000408,Metro Logistics,2025-06-11,160351.22,INR,Consulting retainer
INV-0000409,Helios Motors,2025-05-04,128415.22,INR,Software subscription
INV-0000410,Lumen Power,2025-05-17,142424.49,INR,Hardware purchase
INV-0000411,Evergreen Supplies,2025-05-12,152741.81,INR,Insurance premium
INV-0000412,Lotus Telecom,2025-08-30,29896.06,INR,Telecom usage
INV-0000413,Nimbus Soft,2025-06-16,163432.3,INR,Software subscription
INV-0000414,BlueBank Services,2025-08-05,11124.75,INR,Software subscription
INV-0000415,Quasar Digital,2025-07-28,198907.81,INR,Software subscription
INV-0000416,Cobalt Energy,2025-04-28,64077.63,INR,Hardware purchase
INV-0000417,Iris Pharma,2025-10-04,67390.43,INR,Consulting retainer
INV-0000418,Astra Labs,2025-04-30,57732.44,INR,Office supplies
INV-0000419,Coral Resorts,2025-05-26,151888.81,INR,Office supplies
INV-0000420,Lotus Telecom,2025-09-25,1547.61,INR,Hardware purchase
INV-0000421,BlueBank Services,2025-06-25,43523.12,INR,Consulting retainer
INV-0000422,Lumen Power,2025-09-23,105790.42,INR,Hardware purchase
INV-0000423,Glide Technologies,2025-07-03,47909.23,INR,Hardware purchase
INV-0000424,Alpha Insure,2025-06-21,84255.2,INR,Office supplies
INV-0000425,Zeta Telecom,2025-05-19,167419.2,INR,Office supplies
INV-0000426,Echo Electronics,2025-09-05,3778.85,INR,Logistics charge
INV-0000427,Iris Pharma,2025-05-27,58608.76,INR,Monthly service fee
INV-0000428,Stellar Insurance,2025-07-20,48492.57,INR,Telecom usage
INV-0000429,Trident Media,2025-10-08,133808.87,INR,Software subscription
INV-0000430,Zeta Telecom,2025-09-02,109044.35,INR,Monthly service fee
INV-0000431,Topaz Security,2025-08-19,9185.12,INR,Telecom usage
INV-0000432,Sapphire Finance,2025-06-24,149589.66,INR,Software subscription
INV-0000433,Zeta Telecom,2025-07-18,48604.62,INR,Hardware purchase
INV-0000434,Glide Technologies,2025-09-16,147169.8,INR,Software subscription
INV-0000435,Astra Labs,2025-05-02,70783.66,INR,Software subscription
INV-0000436,Indigo Chem,2025-06-04,166161.54,INR,Office supplies
INV-0000437,Coral Resorts,2025-08-21,126531.3,INR,Consulting retainer
INV-0000438,Zeta Telecom,2025-08-16,7878.27,INR,Logistics charge
INV-0000439,Quick Logistics,2025-06-11,177215.18,INR,Software subscription
INV-0000440,Marble Interiors,2025-08-30,79945.7,INR,Office supplies
INV-0000441,Helios Motors,2025-04-30,150781.54,INR,Logistics charge
INV-0000442,Evergreen Supplies,2025-07-21,172496.64,INR,Monthly service fee
INV-0000443,Indigo Chem,2025-07-14,55006.71,INR,Software subscription
INV-0000444,Polar Constructions,2025-08-01,148789.89,INR,Telecom usage
INV-0000445,Amber Healthcare,2025-06-07,99492.54,INR,Office supplies
INV-0000446,Sapphire Finance,2025-08-31,53710.78,INR,Hardware purchase
INV-0000447,Raven Tools,2025-08-07,16245.94,INR,Consulting retainer
INV-0000448,Crescent Books,2025-07-05,64581.68,INR,Hardware purchase
INV-0000449,Silverline Hotels,2025-10-07,59480.17,INR,Office supplies
INV-0000450,Echo Electronics,2025-08-08,33745.63,INR,Office supplies
INV-0000451,Neptune Shipping,2025-08-13,8949.85,INR,Software subscription
INV-0000452,Stellar Insurance,2025-08-10,55273.79,INR,Monthly service fee
INV-0000453,Zeta Telecom,2025-10-09,127683.75,INR,Software subscription
INV-0000454,Pine IT Services,2025-10-11,32417.35,INR,Monthly service fee
INV-0000455,Vertex Retail,2025-09-23,135778.73,INR,Office supplies
INV-0000456,Quick Logistics,2025-05-23,13913.06,INR,Software subscription
INV-0000457,Sapphire Finance,2025-07-28,189918.69,INR,Monthly service fee
INV-0000458,Echo Electronics,2025-05-30,135972.88,INR,Software subscription
INV-0000459,Sapphire Finance,2025-08-12,152735.35,INR,Consulting retainer
INV-0000460,Mango Mobility,2025-07-23,79907.79,INR,Insurance premium
INV-0000461,Quasar Digital,2025-05-20,5669.71,INR,Consulting retainer
INV-0000462,Falcon Couriers,2025-08-31,77703.98,INR,Hardware purchase
INV-0000463,Helios Motors,2025-06-26,140955.54,INR,Logistics charge
INV-0000464,Stellar Insurance,2025-07-03,138949.14,INR,Office supplies
INV-0000465,Zenith Apparel,2025-05-22,27577.82,INR,Hardware purchase
INV-0000466,Lotus Telecom,2025-06-04,179786.47,INR,Office supplies
INV-0000467,Nimbus Soft,2025-10-12,193528.47,INR,Software subscription
INV-0000468,Prism Plastics,2025-07-18,142053.33,INR,Insurance premium
INV-0000469,Marble Interiors,2025-05-31,142505.92,INR,Consulting retainer
INV-0000470,Sapphire Finance,2025-08-29,45236.2,INR,Logistics charge
INV-0000471,Astra Labs,2025-06-20,158179.43,INR,Monthly service fee
INV-0000472,Sapphire Finance,2025-09-09,114669.34,INR,Office supplies
INV-0000473,Lumen Power,2025-05-24,122583.7,INR,Hardware purchase
INV-0000474,Zeta Telecom,2025-07-09,79932.92,INR,Office supplies
INV-0000475,Mango Mobility,2025-08-04,153948.33,INR,Hardware purchase
INV-0000476,Astra Labs,2025-07-11,128646.55,INR,Office supplies
INV-0000477,Olive Agro,2025-10-12,103713.32,INR,Consulting retainer
INV-0000478,Glide Technologies,2025-09-09,128138.89,INR,Consulting retainer
INV-0000479,Glide Technologies,2025-05-24,86807.35,INR,Monthly service fee
INV-0000480,Delta Engineering,2025-08-31,31026.59,INR,Consulting retainer
INV-0000481,Metro Logistics,2025-07-12,186980.2,INR,Logistics charge
INV-0000482,Neptune Shipping,2025-08-31,179037.72,INR,Hardware purchase
INV-0000483,Helios Motors,2025-06-10,127193.89,INR,Insurance premium
INV-0000484,Astra Labs,2025-09-28,60913.51,INR,Hardware purchase
INV-0000485,Pine IT Services,2025-10-02,34142.86,INR,Consulting retainer
INV-0000486,Metro Logistics,2025-10-06,125083.6,INR,Software subscription
INV-0000487,Velvet Cosmetics,2025-05-01,165134.64,INR,Monthly service fee
INV-0000488,Nimbus Soft,2025-05-02,189735.1,INR,Insurance premium
INV-0000489,Indigo Chem,2025-06-13,153508.32,INR,Telecom usage
INV-0000490,Stellar Insurance,2025-10-01,6542.04,INR,Insurance premium
INV-0000491,Indigo Chem,2025-07-07,96847.49,INR,Telecom usage
INV-0000492,Marble Interiors,2025-08-15,15058.12,INR,Monthly service fee
INV-0000493,Metro Logistics,2025-08-11,83416.54,INR,Office supplies
INV-0000494,Apollo Health,2025-07-17,121528.72,INR,Software subscription
INV-0000495,Iris Pharma,2025-07-11,146972.85,INR,Software subscription
INV-0000496,Crimson Textiles,2025-05-24,152252.67,INR,Hardware purchase
INV-0000497,Silverline Hotels,2025-06-21,93561.28,INR,Insurance premium
INV-0000498,Lotus Telecom,2025-06-23,28605.09,INR,Monthly service fee
INV-0000499,Evergreen Supplies,2025-07-28,172900.69,INR,Telecom usage
INV-0000500,Quasar Digital,2025-05-31,162788.83,INR,Software subscription
INV-0000501,Zenith Apparel,2025-05-31,99903.98,INR,Office supplies
INV-0000502,Falcon Couriers,2025-07-08,99725.37,INR,Hardware purchase
INV-0000503,Crimson Textiles,2025-08-28,91717.51,INR,Logistics charge
INV-0000504,Apollo Health,2025-09-17,70902.57,INR,Monthly service fee
INV-0000505,Evergreen Supplies,2025-08-25,119704.99,INR,Office supplies
INV-0000506,Evergreen Supplies,2025-09-05,2131.39,INR,Hardware purchase
INV-0000507,Polar Constructions,2025-05-25,176549.92,INR,Software subscription
INV-0000508,Summit Paper,2025-08-02,73504.5,INR,Telecom usage
INV-0000509,Alpha Insure,2025-09-13,112582.46,INR,Software subscription
INV-0000510,Lumen Power,2025-07-03,15169.58,INR,Office supplies
INV-0000511,Summit Paper,2025-09-08,56304.28,INR,Hardware purchase
INV-0000512,Astra Labs,2025-05-15,79083.79,INR,Software subscription
INV-0000513,Lumen Power,2025-07-23,151115.55,INR,Logistics charge
INV-0000514,Echo Electronics,2025-08-29,80576.72,INR,Monthly service fee
INV-0000515,Quick Logistics,2025-04-30,27838.76,INR,Software subscription
INV-0000516,Granite Mining,2025-08-31,91669.22,INR,Consulting retainer
INV-0000517,Silverline Hotels,2025-09-24,64046.74,INR,Telecom usage
INV-0000518,Stellar Insurance,2025-07-06,118948.07,INR,Office supplies
INV-0000519,Iris Pharma,2025-09-12,60308.22,INR,Monthly service fee
INV-0000520,Sapphire Finance,2025-07-14,134924.38,INR,Telecom usage
INV-0000521,Vortex Metals,2025-07-08,159452.59,INR,Monthly service fee
INV-0000522,Echo Electronics,2025-08-20,53473.32,INR,Logistics charge
INV-0000523,Raven Tools,2025-05-04,116912.89,INR,Consulting retainer
INV-0000524,Mango Mobility,2025-09-29,144375.98,INR,Telecom usage
INV-0000525,Vertex Retail,2025-10-12,48818.21,INR,Hardware purchase
INV-0000526,Zenith Apparel,2025-04-25,88487.19,INR,Telecom usage
INV-0000527,Vertex Retail,2025-08-04,138254.8,INR,Telecom usage
INV-0000528,Pine IT Services,2025-09-24,184143.93,INR,Monthly service fee
INV-0000529,Iris Pharma,2025-05-26,103977.3,INR,Software subscription
INV-0000530,Prism Plastics,2025-08-21,105332.69,INR,Software subscription
INV-0000531,Trident Media,2025-08-16,182468.77,INR,Software subscription
INV-0000532,Crescent Books,2025-07-20,135335.78,INR,Insurance premium
INV-0000533,Stellar Insurance,2025-08-22,38856.7,INR,Logistics charge
INV-0000534,Nova Travels,2025-09-10,60050.58,INR,Insurance premium
INV-0000535,Glide Technologies,2025-07-03,141127.74,INR,Office supplies
INV-0000536,Silverline Hotels,2025-08-21,70086.23,INR,Insurance premium
INV-0000537,Evergreen Supplies,2025-05-22,114908.62,INR,Telecom usage
INV-0000538,Crimson Textiles,2025-07-18,190944.47,INR,Consulting retainer
INV-0000539,Evergreen Supplies,2025-05-01,57882.25,INR,Hardware purchase
INV-0000540,Neptune Shipping,2025-08-12,131366.42,INR,Office supplies
INV-0000541,Apollo Health,2025-06-11,165676.36,INR,Insurance premium
INV-0000542,Lumen Power,2025-10-16,54688.48,INR,Hardware purchase
INV-0000543,Stellar Insurance,2025-09-18,48236.77,INR,Monthly service fee
INV-0000544,Prism Plastics,2025-09-03,45521.49,INR,Logistics charge
INV-0000545,Alpha Insure,2025-05-16,82953.62,INR,Office supplies
INV-0000546,Orion Foods,2025-10-12,154267.83,INR,Monthly service fee
INV-0000547,Lumen Power,2025-05-31,81678.04,INR,Office supplies
INV-0000548,Granite Mining,2025-10-04,40291.47,INR,Insurance premium
INV-0000549,Silverline Hotels,2025-07-03,129356.63,INR,Hardware purchase
INV-0000550,Indigo Chem,2025-09-14,46827.93,INR,Monthly service fee
INV-0000551,Trident Media,2025-08-05,176507.87,INR,Consulting retainer
INV-0000552,Quick Logistics,2025-07-31,157698.15,INR,Consulting retainer
INV-0000553,Pearl Analytics,2025-07-04,175410.26,INR,Monthly service fee
INV-0000554,Marble Interiors,2025-09-13,120755.2,INR,Software subscription
INV-0000555,Evergreen Supplies,2025-08-15,197825.34,INR,Office supplies
INV-0000556,Astra Labs,2025-08-28,93870.14,INR,Logistics charge
INV-0000557,Delta Engineering,2025-07-14,32917.61,INR,Office supplies
INV-0000558,Indigo Chem,2025-06-25,143860.34,INR,Monthly service fee
INV-0000559,Pearl Analytics,2025-07-16,158258.15,INR,Logistics charge
INV-0000560,Trident Media,2025-09-24,171301.23,INR,Telecom usage
INV-0000561,Polar Constructions,2025-08-30,65921.37,INR,Telecom usage
INV-0000562,Prism Plastics,2025-05-15,37363.85,INR,Consulting retainer
INV-0000563,Granite Mining,2025-07-12,187197.16,INR,Monthly service fee
INV-0000564,Helios Motors,2025-07-28,47486.49,INR,Insurance premium
INV-0000565,Amber Healthcare,2025-07-07,116700.92,INR,Monthly service fee
INV-0000566,Helios Motors,2025-10-05,72230.64,INR,Logistics charge
INV-0000567,Alpha Insure,2025-10-08,24085.86,INR,Insurance premium
INV-0000568,Metro Logistics,2025-08-02,137371.69,INR,Insurance premium
INV-0000569,Coral Resorts,2025-05-21,127922.91,INR,Insurance premium
INV-0000570,Sapphire Finance,2025-09-25,44559.42,INR,Consulting retainer
INV-0000571,Granite Mining,2025-05-30,91268.25,INR,Software subscription
INV-0000572,Aurora Systems,2025-10-17,110072.28,INR,Office supplies
INV-0000573,Summit Paper,2025-09-05,160498.0,INR,Logistics charge
INV-0000574,Summit Paper,2025-06-23,136228.21,INR,Hardware purchase
INV-0000575,Mango Mobility,2025-08-13,105870.54,INR,Software subscription
INV-0000576,Zeta Telecom,2025-09-12,22885.65,INR,Logistics charge
INV-0000577,Velvet Cosmetics,2025-09-05,30395.55,INR,Software subscription
INV-0000578,Mango Mobility,2025-08-12,23689.88,INR,Logistics charge
INV-0000579,Iris Pharma,2025-09-17,98021.18,INR,Office supplies
INV-0000580,Alpha Insure,2025-08-15,26822.9,INR,Telecom usage
INV-0000581,Olive Agro,2025-09-12,12018.49,INR,Office supplies
INV-0000582,Zephyr Foods,2025-07-08,144794.38,INR,Telecom usage
INV-0000583,Helios Motors,2025-04-21,149287.99,INR,Hardware purchase
INV-0000584,Quick Logistics,2025-08-07,69233.51,INR,Hardware purchase
INV-0000585,Crescent Books,2025-05-06,186949.27,INR,Hardware purchase
INV-0000586,Granite Mining,2025-04-29,57774.6,INR,Consulting retainer
INV-0000587,Glide Technologies,2025-05-25,153282.62,INR,Telecom usage
INV-0000588,Sapphire Finance,2025-07-27,89983.16,INR,Telecom usage
INV-0000589,Topaz Security,2025-05-11,136704.71,INR,Consulting retainer
INV-0000590,Indigo Chem,2025-07-19,24167.32,INR,Telecom usage
INV-0000591,Mango Mobility,2025-05-23,145707.7,INR,Logistics charge
INV-0000592,ACME Corp,2025-04-26,195708.89,INR,Office supplies
INV-0000593,Zephyr Foods,2025-09-07,85113.54,INR,Telecom usage
INV-0000594,Cobalt Energy,2025-06-23,92394.74,INR,Consulting retainer
INV-0000595,Nova Travels,2025-06-08,187513.37,INR,Hardware purchase
INV-0000596,Quick Logistics,2025-10-07,84138.5,INR,Monthly service fee
INV-0000597,Quasar Digital,2025-06-12,13924.54,INR,Monthly service fee
INV-0000598,Lotus Telecom,2025-09-21,134568.72,INR,Monthly service fee
INV-0000599,Quasar Digital,2025-05-02,80751.94,INR,Logistics charge
INV-0000600,Crescent Books,2025-06-15,150999.95,INR,Monthly service fee
INV-0000601,Astra Labs,2025-08-27,198699.95,INR,Logistics charge
INV-0000602,Raven Tools,2025-09-15,64121.29,INR,Software subscription
INV-0000603,Quasar Digital,2025-07-07,175313.54,INR,Logistics charge
INV-0000604,Aurora Systems,2025-07-06,55393.21,INR,Consulting retainer
INV-0000605,Titan Beverages,2025-10-11,85726.52,INR,Office supplies
INV-0000606,Alpha Insure,2025-07-18,188346.49,INR,Telecom usage
INV-0000607,Mango Mobility,2025-07-11,139413.53,INR,Telecom usage
INV-0000608,Vertex Retail,2025-07-06,75603.81,INR,Office supplies
INV-0000609,Quasar Digital,2025-06-17,60496.92,INR,Consulting retainer
INV-0000610,Olive Agro,2025-05-05,112696.0,INR,Telecom usage
INV-0000611,Lumen Power,2025-09-03,27251.5,INR,Logistics charge
INV-0000612,Helios Motors,2025-06-12,66387.47,INR,Hardware purchase
INV-0000613,Lotus Telecom,2025-07-24,18946.57,INR,Logistics charge
INV-0000614,Alpha Insure,2025-06-28,75745.01,INR,Monthly service fee
INV-0000615,Zeta Telecom,2025-06-08,161027.8,INR,Logistics charge
INV-0000616,Granite Mining,2025-06-13,173960.03,INR,Software subscription
INV-0000617,Marble Interiors,2025-04-24,42755.65,INR,Logistics charge
INV-0000618,Pearl Analytics,2025-05-21,149502.41,INR,Office supplies
INV-0000619,Quasar Digital,2025-10-16,121078.11,INR,Logistics charge
INV-0000620,Crimson Textiles,2025-06-21,110639.82,INR,Insurance premium
INV-0000621,Topaz Security,2025-08-18,106963.2,INR,Software subscription
INV-0000622,Marble Interiors,2025-06-26,72249.1,INR,Office supplies
INV-0000623,Olive Agro,2025-05-16,160661.92,INR,Office supplies
INV-0000624,Summit Paper,2025-07-11,182908.93,INR,Software subscription
INV-0000625,Silverline Hotels,2025-08-04,9620.23,INR,Logistics charge
INV-0000626,Pearl Analytics,2025-05-28,3735.87,INR,Telecom usage
INV-0000627,Evergreen Supplies,2025-05-30,39640.26,INR,Logistics charge
INV-0000628,Topaz Security,2025-09-13,166755.86,INR,Office supplies
INV-0000629,Lumen Power,2025-10-05,188721.18,INR,Software subscription
INV-0000630,Helios Motors,2025-08-24,193318.4,INR,Office supplies
INV-0000631,Olive Agro,2025-06-03,146688.06,INR,Software subscription
INV-0000632,Metro Logistics,2025-05-26,144202.55,INR,Office supplies
INV-0000633,Trident Media,2025-09-06,198069.55,INR,Monthly service fee
INV-0000634,Mango Mobility,2025-04-29,167894.16,INR,Hardware purchase
INV-0000635,Prism Plastics,2025-05-03,152985.6,INR,Telecom usage
INV-0000636,Astra Labs,2025-09-29,46670.96,INR,Consulting retainer
INV-0000637,ACME Corp,2025-06-15,101393.72,INR,Software subscription
INV-0000638,Alpha Insure,2025-09-26,127726.85,INR,Office supplies
INV-0000639,Prism Plastics,2025-08-23,3638.49,INR,Telecom usage
INV-0000640,ACME Corp,2025-04-25,106118.82,INR,Insurance premium
INV-0000641,Crescent Books,2025-07-03,3919.95,INR,Telecom usage
INV-0000642,Trident Media,2025-05-18,183650.74,INR,Consulting retainer
INV-0000643,Quasar Digital,2025-06-09,124146.28,INR,Insurance premium
INV-0000644,Neptune Shipping,2025-06-28,159089.8,INR,Hardware purchase
INV-0000645,Sapphire Finance,2025-08-02,92070.05,INR,Logistics charge
INV-0000646,Coral Resorts,2025-06-17,60344.94,INR,Hardware purchase
INV-0000647,Indigo Chem,2025-10-04,152037.38,INR,Hardware purchase
INV-0000648,Crimson Textiles,2025-07-27,75745.33,INR,Office supplies
